blockGroup,allProperties,incomeProperties
060371341042,0.026323235457873448,0.5154813285794709
060371342011,0.003018549892071779,
060371342012,0.003261718749999975,1.0
060371342013,0.025685967384871153,0.18561421746986462
060371343021,0.003506156157905152,
060371343022,0.0019414900475609657,
060371343023,0.0022726807395426116,
060371343031,0.004061008122016217,0.5
060371343032,0.0020705258879739645,0.5555555555555556
060371343033,0.002437641723356003,1.0
060371343034,0.0018710743801653084,1.0
060371343041,0.08901515151515209,0.6675900277008311
060371343042,0.0017458535977054343,
060371343051,0.03766696065017775,0.03938189534897354
060371343061,0.021754835022648508,0.07519980770386396
060371344211,0.0007398431490577015,
060371344221,0.0018303571428571572,
060371344222,0.0022403461330448692,
060371344231,0.001956829107361679,
060371344232,0.0016305080520643285,1.0
060371344241,0.0018586348225106018,
060371344242,0.0024330900243309055,
060371345201,0.04399892502015606,0.07745017475552655
060371345202,0.05675417615061136,0.07312886675720541
060371345211,0.026915176741330912,0.04094462399192537
060371345221,0.023580558858501802,0.04700659809074565
060371347101,0.05846514917695473,0.07251612903225806
060371347102,0.07033133909221254,0.29430849690082644
060371347201,0.006465956982741006,0.355
060371347202,0.03910759079702963,0.19191263335407477
060371347203,0.010699224138271764,0.34731833910034604
060371348001,0.002356080982464914,1.0
060371348002,0.00296665480004745,0.8755555555555556
060371348003,0.05580512567103166,1.0
060371348004,0.00331379553981034,
060371348005,0.004647734485370895,1.0
060371349011,0.018902864038783683,0.07467217973369575
060371349012,0.003780718336483946,
060371349013,0.0075154320987654765,1.0
060371349031,0.10264457567742405,0.103904925587261
060371349041,0.03182994571392531,0.08838279908026488
060371349042,0.00347920457084492,1.0
060371349051,0.13056494881683156,0.1638932746614427
060371351021,0.008147448015122807,1.0
060371351022,0.0023072033792271448,1.0
060371351023,0.0031024488095946386,0.6800000000000002
060371351111,0.003801020408163281,
060371351112,0.012079012345678788,1.0
060371351113,0.22026576032431525,0.7885391147377923
060371351131,0.40193005826590994,0.40193005826590994
060371351141,0.3142800279273562,0.5540608557948774
060371351142,0.24499602543261617,0.3340900396562392
060371352011,0.0027876443072511153,0.2066115702479339
060371352012,0.003968253968253959,1.0
060371352021,0.002570626827401721,1.0
060371352022,0.0021367134449977445,
060371352023,0.0016162109374999775,1.0
060371352031,0.001271147690900773,
060371352032,0.003145466696368914,
060371352033,0.0020109541031569263,1.0
060371352034,0.045982840382665195,
060371352035,0.002973704433826703,
060371352036,0.005154639175257735,
060371371031,0.0007979243342485059,
060371371032,0.03026480871528625,0.5220240816948636
060371371041,0.0013772468427265525,
060371371042,0.0029321571098508553,
060371372011,0.09390363815142552,0.40684497041420115
060371372012,0.021445154001419203,0.07680743107197509
060371372013,0.0019390339767665216,1.0
060371373011,0.0013702458943751585,0.20000000000000004
060371373021,0.0020948479832412145,
060371373022,0.001066674205512565,
060371374011,0.053125500379418024,0.3708565967506665
060371374012,0.0018782608695652174,0.04272579772850191
060371374013,0.001407766621891357,0.5
060371374021,0.0012936267762522608,
060371374022,0.0019838523644751813,
060371374023,0.14101397009908617,1.0
060371375011,0.24315394165661403,0.8926769848383983
060371375012,0.06378586769270445,0.21877989159315547
060371375021,0.006787554498612739,0.05478662053056518
060371375022,0.0019518218388099792,0.15561224489795925
060371375023,0.001521619110458789,0.03429355281207131
060371375041,0.0014455474595334984,1.0
060371380001,0.0012617039644066688,
060371380002,0.003559183673469373,1.0
060371380003,0.0015520763509847223,0.06401384083044982
060371390011,0.09043299354718029,0.27697325301956865
060371390012,0.03316511070226317,0.1424153081281073
060371390013,0.0032179930795847456,1.0
060371390014,0.003101370510396989,
060371392001,0.0028837067520195016,
060371392002,0.0364434761123964,1.0
060371392003,0.02031520186751262,0.10000821460191126
060371393011,0.0022444840745149894,0.5
060371393012,0.0032323232323232523,0.13580246913580246
060371393013,0.0013130230684288752,0.14285714285714285
060371393021,0.1927536580227661,0.4876320018365473
060371393022,0.016548776985603596,0.07627310560920103
060371393031,0.025669284926664503,0.10644086789917404
060371393032,0.03296102405966482,0.1084561043352252
060371394011,0.033806515925581995,0.9661117717003567
060371394012,0.030438207304526718,0.04813874354502241
060371394021,0.0025772004437869746,1.0
060371394022,0.0034339660630194188,1.0
060371394023,0.004931545870497953,0.16666666666666669
060371395021,0.014014702357922277,0.2523427245810567
060371395022,0.0024773658844196044,0.5
060371395031,0.016145661420386686,0.22500601329908987
060371395032,0.05639781616050415,0.1339991671350959
060371395041,0.018859868115217886,0.07654320987654321
060371395042,0.0916246571088455,0.22262540276540668
060371396001,0.005980488708197682,0.5000341506727682
060371396002,0.02863305785123856,0.3829894083272462
060371397011,0.003533394890735625,
060371397012,0.0032460890609500486,1.0
060371397013,0.0024777712589926005,1.0
060371397014,0.0027510219589246174,1.0
060371397015,0.003944464222143133,1.0
060371397021,0.0023808989016419146,
060371397022,0.002664867599932525,
060371397023,0.001881996464944044,
060371397024,0.0010305856512973623,
060371397031,0.0010279307918173374,
060371398011,0.0007732157596801161,
060371398021,0.0007317690697372785,1.0
060371411011,0.01475432046392945,0.10198955648093065
060371411012,0.06712345982855836,0.0910838628988642
060371411021,0.021939406255821706,0.07678256487780295
060371411022,0.011287242193544714,0.04401492879631367
060371412011,0.03102228482705975,0.03959701970838006
060371412012,0.03779184373405197,0.07646004292387325
060371412013,0.04728316844043573,0.11890446218504294
060371412021,0.004046143250688687,0.5
060371412022,0.025447530864197522,0.05007314314828181
060371412023,0.015018903591682366,0.12719999999999998
060371413021,0.12513291587901706,0.2432191092755888
060371413022,0.024763195229847944,0.07425709215875653
060371413023,0.01699417407265794,0.04608203789407065
060371413031,0.023075580428499044,0.05270924454495704
060371413041,0.015431627924715096,0.07084147390365739
060371413042,0.017863958140966394,0.043776934250335055
060371414001,0.027621107266436015,0.08365325243630702
060371414002,0.010544620214949856,0.5987654320987654
060371414003,0.012257548049734886,0.3116992228523419
060371415001,0.0008799639662213352,
060371416001,0.0013042781605511846,
060371416002,0.0024507493637477584,
060371416003,0.001922635445362705,
060371417001,0.003328402366863926,
060371417002,0.00141237447359894,0.5
060371417003,0.0035559919062271923,
060371431001,0.016474592805143202,0.2357545661139635
060371431002,0.01446307313262429,0.06770751132100666
060371431003,0.01277318982859249,0.029195618692232396
060371432001,0.0333728395061728,0.06434985468336613
060371432002,0.04397311999999999,0.060026963381193926
060371432003,0.027135462080992424,0.10546666666666667
060371433001,0.029548218548713902,0.2246671597633136
060371433002,0.04182381167949285,0.06733738286377097
060371433003,0.01429369009832406,0.047366524699513114
060371433004,0.013002958579881636,0.05107982129320495
060371433005,0.008681628676592211,0.05984344752125241
060371434001,0.026619794483504593,0.11116632766272187
060371434002,0.009516698395327825,0.07181831065759638
060371434003,0.014238797416738237,0.05908423303872814
060371434004,0.017367411700965854,0.06721277042638102
060371435001,0.027928921751315835,0.10591458805744516
060371435002,0.009789623190063507,0.08398614275459569
060371435003,0.013123375621293842,0.03197987782968019
060371435004,0.01374260133294816,0.1086669309023649
060371436021,0.016628093659431555,0.10381543921916594
060371436022,0.008345502257968906,0.16184424012979992
060371436023,0.029624089490114483,0.09364510629229048
060371436031,0.01520203494333945,0.03927424390744854
060371436041,0.10716554147972361,0.1176098718401327
060371436042,0.16962044828444842,0.23243991917395898
060371437001,0.0036793606428509014,0.09494276795005199
060371437002,0.00912469642538453,0.18151111111111118
060371438001,0.044029790224913413,0.08343090377483141
060371438002,0.0022245699021704417,0.19008264462809918
060371438003,0.01656689164201185,0.30841602562269443
060371438004,0.013871173469387856,0.18655033820213704
060371439011,0.0008933178785450853,0.5
060371439012,0.002592043734847005,0.3194444444444445
060371439021,0.014893988392117167,0.053791238507301255
060371439022,0.0018806752700700146,
060371810001,0.01748124238638726,0.4
060371810002,0.0029553392440118042,0.04404996712689018
060371810003,0.006901577503429373,0.11183673469387755
060371810004,0.005231809032092455,0.0778491990613203
060371810005,0.0025334377551902,0.06566157508430871
060371813001,0.005866666666666683,0.031494140625
060371813002,0.018023080507661497,0.18113265620190824
060371813003,0.00238465962490707,0.0560183855214019
060371814001,0.015992961026862044,0.09252525252525239
060371814002,0.011616735086033707,0.052720016803192604
060371814003,0.050111373012724114,0.07350232267799217
060371815001,0.0036866800727760355,0.025468038455051432
060371815002,0.003443767313019353,0.036427514792899386
060371815003,0.003281432670847029,0.026875000000000013
060371816001,0.007935637729228852,0.04709727028066125
060371816002,0.006787566886857218,0.026858357988165688
060371831011,0.033411453638603476,0.10714285714285715
060371831012,0.0038718435219892602,0.058437499999999976
060371831013,0.0029886269896006847,0.025850340136054386
060371831031,0.04246837104523633,0.07191189574515472
060371831032,0.02853422226705592,0.050122209010437214
060371831041,0.006298353950464553,0.10008709536942949
060371832201,0.014043028086056134,0.18158168574401667
060371832202,0.014829504102985322,0.033363683662851175
060371832203,0.021666427522874867,0.06261755753907187
060371832211,0.004736629938188639,0.03901234567901236
060371832212,0.00814295366635421,0.041421853562488904
060371832221,0.007289707067992456,0.02715420056857172
060371832222,0.06212336013984552,0.233792
060371832223,0.002715489487976282,0.037109375
060371833001,0.009522160664819923,0.05785123966942148
060371833002,0.0051320540387034125,0.021976443550703835
060371833003,0.006138640949351953,0.02080396428723996
060371834011,0.011473824813194,0.04802813498348947
060371834012,0.004890044660523487,0.02506666666666667
060371834021,0.021430162619737136,0.04525432098765429
060371834022,0.016304914409624467,0.029509952128999734
060371835101,0.020234080539575396,0.04223676383105294
060371835102,0.005155432440750977,0.04098765432098767
060371835103,0.004666647962666836,0.02123730378578024
060371835201,0.030491768995412828,0.0722888888888889
060371835202,0.030973823752209348,0.05305785123966945
060371836101,0.021288129938908544,0.09350270720533117
060371836102,0.029382113672566147,0.0423047091412742
060371836201,0.010789988305932606,0.0332383665716999
060371836202,0.011157359232281183,0.03387674875708175
060371837011,0.018409915218099066,0.06702985632644343
060371837012,0.03206793323160421,0.08829096809085994
060371837013,0.04058070416095112,0.056394155295254204
060371837021,0.013451139824766199,0.08376639728943935
060371837022,0.021429515127493772,0.09537637938435904
060371838101,0.06314878892733564,0.0782913443099914
060371838102,0.027879234482464012,0.0388423171684394
060371838201,0.07006047910048012,0.12158081509400691
060371838202,0.028614573714989218,0.04345566453088225
060371851001,0.002846036373733147,0.09023668639053253
060371851002,0.016686112231028543,0.058584160996541346
060371851003,0.0022401794529905315,0.07142857142857142
060371852021,0.0032315736211840007,0.031855647137447075
060371852022,0.027144845162047473,0.11529999999999999
060371852023,0.018290275152278875,0.0778054665559117
060371852031,0.0051102040816326496,0.016022938100860157
060371852032,0.04643326758711398,0.12019013128112273
060371852033,0.006998340992734695,0.0377181459936198
060371852041,0.0027532905476855404,0.06365258774538965
060371852042,0.005952287959505693,0.05078485687903968
060371853101,0.005593919987654786,0.012929618680760861
060371853102,0.01666217032155296,0.04390624999999993
060371853201,0.008032367465936817,0.0311828428577694
060371853202,0.010275694262904944,0.019965277777777794
060371861001,0.007810531620055394,0.06208810267082901
060371861002,0.005340367572540609,0.031737773152965665
060371861003,0.0019315460094259627,0.02027700831024929
060371861004,0.005355029585798822,0.05789254477301124
060371862011,0.05686877901989346,0.12400340410283975
060371862021,0.004636186103367557,0.2653061224489796
060371862022,0.052994629118885216,0.14433638167126334
060371862031,0.0016298905510906323,0.056640625
060371862032,0.003553405595867323,0.017492711370262395
060371863011,0.014638350261619044,0.08003826530612239
060371863012,0.07379422357178161,0.08599173553719006
060371863013,0.04705467372134044,0.05819626779337055
